"","EG_node1","EG_node2","Source"
"18030","4803","3815","metabosignal"
"18031","1398","3815","metabosignal"
"18032","1399","3815","metabosignal"
"18033","2549","3815","metabosignal"
"18034","25759","3815","metabosignal"
"18035","399694","3815","metabosignal"
"18036","53358","3815","metabosignal"
"18037","6464","3815","metabosignal"
"18038","5295","3815","metabosignal"
"18039","5296","3815","metabosignal"
"18040","8503","3815","metabosignal"
"18041","1435","3815","metabosignal"
"18042","1942","3815","metabosignal"
"18043","1943","3815","metabosignal"
"18044","1944","3815","metabosignal"
"18045","1945","3815","metabosignal"
"18046","1946","3815","metabosignal"
"18047","2277","3815","metabosignal"
"18048","284","3815","metabosignal"
"18049","285","3815","metabosignal"
"18050","3082","3815","metabosignal"
"18051","3479","3815","metabosignal"
"18052","4254","3815","metabosignal"
"18053","51378","3815","metabosignal"
"18054","5228","3815","metabosignal"
"18055","56034","3815","metabosignal"
"18056","7422","3815","metabosignal"
"18057","7423","3815","metabosignal"
"18058","7424","3815","metabosignal"
"18059","80310","3815","metabosignal"
"18060","23236","4233","metabosignal"
"18061","5330","4233","metabosignal"
"18062","5331","4233","metabosignal"
"18063","5332","4233","metabosignal"
"18064","2885","4233","metabosignal"
"18065","5154","4233","metabosignal"
"18066","5155","4233","metabosignal"
"18067","2246","4233","metabosignal"
"18068","2247","4233","metabosignal"
"18069","2248","4233","metabosignal"
"18070","2249","4233","metabosignal"
"18071","2250","4233","metabosignal"
"18072","2251","4233","metabosignal"
"18073","2252","4233","metabosignal"
"18074","2253","4233","metabosignal"
"18075","2254","4233","metabosignal"
"18076","2255","4233","metabosignal"
"18077","2256","4233","metabosignal"
"18078","2257","4233","metabosignal"
"18079","2258","4233","metabosignal"
"18080","2259","4233","metabosignal"
"18081","26281","4233","metabosignal"
"18082","27006","4233","metabosignal"
"18083","8074","4233","metabosignal"
"18084","8817","4233","metabosignal"
"18085","8822","4233","metabosignal"
"18086","8823","4233","metabosignal"
"18087","9965","4233","metabosignal"
"18088","1950","4233","metabosignal"
"18089","4803","4233","metabosignal"
"18090","1398","4233","metabosignal"
"18091","1399","4233","metabosignal"
"18092","25759","4233","metabosignal"
"18093","399694","4233","metabosignal"
"18094","53358","4233","metabosignal"
"18095","6464","4233","metabosignal"
"18096","1435","4233","metabosignal"
"18097","1942","4233","metabosignal"
"18098","1943","4233","metabosignal"
"18099","1944","4233","metabosignal"
"18100","1945","4233","metabosignal"
"18101","1946","4233","metabosignal"
"18102","2277","4233","metabosignal"
"18103","284","4233","metabosignal"
"18104","285","4233","metabosignal"
"18105","3082","4233","metabosignal"
"18106","3479","4233","metabosignal"
"18107","4254","4233","metabosignal"
"18108","51378","4233","metabosignal"
"18109","5228","4233","metabosignal"
"18110","56034","4233","metabosignal"
"18111","7422","4233","metabosignal"
"18112","7423","4233","metabosignal"
"18113","7424","4233","metabosignal"
"18114","80310","4233","metabosignal"
"18115","7010","23236","metabosignal"
"18116","7010","5330","metabosignal"
"18117","7010","5331","metabosignal"
"18118","7010","5332","metabosignal"
"18119","2885","7010","metabosignal"
"18120","7010","5154","metabosignal"
"18121","7010","5155","metabosignal"
"18122","7010","2246","metabosignal"
"18123","2247","7010","metabosignal"
"18124","7010","2248","metabosignal"
"18125","7010","2249","metabosignal"
"18126","7010","2250","metabosignal"
"18127","7010","2251","metabosignal"
"18128","7010","2252","metabosignal"
"18129","7010","2253","metabosignal"
"18130","7010","2254","metabosignal"
"18131","7010","2255","metabosignal"
"18132","7010","2256","metabosignal"
"18133","7010","2257","metabosignal"
"18134","7010","2258","metabosignal"
"18135","7010","2259","metabosignal"
"18136","7010","26281","metabosignal"
"18137","7010","27006","metabosignal"
"18138","7010","8074","metabosignal"
"18139","7010","8817","metabosignal"
"18140","7010","8822","metabosignal"
"18141","7010","8823","metabosignal"
"18142","7010","9965","metabosignal"
"18143","7010","1950","metabosignal"
"18144","7010","4803","metabosignal"
"18145","7010","1398","metabosignal"
"18146","7010","1399","metabosignal"
"18147","7010","25759","metabosignal"
"18148","7010","399694","metabosignal"
"18149","7010","53358","metabosignal"
"18150","7010","6464","metabosignal"
"18151","7010","1435","metabosignal"
"18152","7010","1942","metabosignal"
"18153","7010","1943","metabosignal"
"18154","7010","1944","metabosignal"
"18155","1945","7010","metabosignal"
"18156","1946","7010","metabosignal"
"18157","7010","2277","metabosignal"
"18158","7010","284","metabosignal"
"18159","7010","285","metabosignal"
"18160","7010","3082","metabosignal"
"18161","7010","3479","metabosignal"
"18162","4254","7010","metabosignal"
"18163","7010","51378","metabosignal"
"18164","7010","5228","metabosignal"
"18165","7010","56034","metabosignal"
"18166","7010","7422","metabosignal"
"18167","7010","7423","metabosignal"
"18168","7010","7424","metabosignal"
"18169","7010","80310","metabosignal"
"18170","5290","9846","metabosignal"
"18171","5291","9846","metabosignal"
"18172","6654","9846","metabosignal"
"18173","6655","9846","metabosignal"
"18174","2885","9846","metabosignal"
"18175","5156","9846","metabosignal"
"18176","5159","9846","metabosignal"
"18177","5295","9846","metabosignal"
"18178","5296","9846","metabosignal"
"18179","8503","9846","metabosignal"
"18180","3643","9846","metabosignal"
"18181","3815","9846","metabosignal"
"18182","5290","5781","metabosignal"
"18183","5291","5781","metabosignal"
"18184","5781","6654","metabosignal"
"18185","5781","6655","metabosignal"
"18186","2885","5781","metabosignal"
"18187","5781","5156","metabosignal"
"18188","5781","5159","metabosignal"
"18189","5295","5781","metabosignal"
"18190","5296","5781","metabosignal"
"18191","5781","8503","metabosignal"
"18192","5781","3643","metabosignal"
"18193","5781","3815","metabosignal"
"18194","C05981","7074","metabosignal"
"18195","5906","7074","metabosignal"
"18196","5908","7074","metabosignal"
"18197","22800","7074","metabosignal"
"18198","22808","7074","metabosignal"
"18199","3265","7074","metabosignal"
"18200","3845","7074","metabosignal"
"18201","4893","7074","metabosignal"
"18202","6237","7074","metabosignal"
"18203","5879","7074","metabosignal"
"18204","5880","7074","metabosignal"
"18205","5881","7074","metabosignal"
"18206","998","7074","metabosignal"
"18207","5900","5906","metabosignal"
"18208","5900","5908","metabosignal"
"18209","22800","5900","metabosignal"
"18210","22808","5900","metabosignal"
"18211","3265","5900","metabosignal"
"18212","3845","5900","metabosignal"
"18213","5900","4893","metabosignal"
"18214","5900","6237","metabosignal"
"18215","5879","5900","metabosignal"
"18216","5900","5880","metabosignal"
"18217","5900","5881","metabosignal"
"18218","22800","23179","metabosignal"
"18219","22808","23179","metabosignal"
"18220","3265","23179","metabosignal"
"18221","3845","23179","metabosignal"
"18222","4893","23179","metabosignal"
"18223","6237","23179","metabosignal"
"18224","22800","5863","metabosignal"
"18225","22808","5863","metabosignal"
"18226","3265","5863","metabosignal"
"18227","3845","5863","metabosignal"
"18228","4893","5863","metabosignal"
"18229","6237","5863","metabosignal"
"18230","5898","5337","metabosignal"
"18231","5338","5898","metabosignal"
"18232","5898","5599","metabosignal"
"18233","5898","5601","metabosignal"
"18234","5898","5602","metabosignal"
"18235","5898","5900","metabosignal"
"18236","5898","23179","metabosignal"
"18237","5898","5863","metabosignal"
"18238","5337","5899","metabosignal"
"18239","5338","5899","metabosignal"
"18240","5599","5899","metabosignal"
"18241","5601","5899","metabosignal"
"18242","5602","5899","metabosignal"
"18243","5900","5899","metabosignal"
"18244","23179","5899","metabosignal"
"18245","5863","5899","metabosignal"
"18246","22800","9610","metabosignal"
"18247","22808","9610","metabosignal"
"18248","3265","9610","metabosignal"
"18249","3845","9610","metabosignal"
"18250","4893","9610","metabosignal"
"18251","6237","9610","metabosignal"
"18252","598","5970","metabosignal"
"18253","6777","598","metabosignal"
"18254","598","572","metabosignal"
"18255","2538","4303","metabosignal"
"18256","57818","4303","metabosignal"
"18257","92579","4303","metabosignal"
"18258","5105","4303","metabosignal"
"18259","5106","4303","metabosignal"
"18260","80854","4303","metabosignal"
"18261","356","4303","metabosignal"
"18262","1147","4303","metabosignal"
"18263","3551","4303","metabosignal"
"18264","5594","4303","metabosignal"
"18265","5595","4303","metabosignal"
"18266","51701","4303","metabosignal"
"18267","1432","4303","metabosignal"
"18268","5600","4303","metabosignal"
"18269","5603","4303","metabosignal"
"18270","6300","4303","metabosignal"
"18271","10000","4303","metabosignal"
"18272","207","4303","metabosignal"
"18273","208","4303","metabosignal"
"18274","6789","4303","metabosignal"
"18275","10912","4303","metabosignal"
"18276","1647","4303","metabosignal"
"18277","4616","4303","metabosignal"
"18278","5599","4303","metabosignal"
"18279","5601","4303","metabosignal"
"18280","5602","4303","metabosignal"
"18281","1027","4303","metabosignal"
"18282","22800","10928","metabosignal"
"18283","22808","10928","metabosignal"
"18284","3265","10928","metabosignal"
"18285","3845","10928","metabosignal"
"18286","10928","4893","metabosignal"
"18287","10928","6237","metabosignal"
"18288","5879","10928","metabosignal"
"18289","10928","5880","metabosignal"
"18290","10928","5881","metabosignal"
"18291","998","10928","metabosignal"
"18292","5898","10928","metabosignal"
"18293","10928","5899","metabosignal"
"18294","22800","100271927","metabosignal"
"18295","22808","100271927","metabosignal"
"18296","3265","100271927","metabosignal"
"18297","3845","100271927","metabosignal"
"18298","4893","100271927","metabosignal"
"18299","6237","100271927","metabosignal"
"18300","22800","10156","metabosignal"
"18301","22808","10156","metabosignal"
"18302","3265","10156","metabosignal"
"18303","3845","10156","metabosignal"
"18304","4893","10156","metabosignal"
"18305","6237","10156","metabosignal"
"18306","22800","22821","metabosignal"
"18307","22808","22821","metabosignal"
"18308","3265","22821","metabosignal"
"18309","3845","22821","metabosignal"
"18310","4893","22821","metabosignal"
"18311","6237","22821","metabosignal"
"18312","22800","8437","metabosignal"
"18313","22808","8437","metabosignal"
"18314","3265","8437","metabosignal"
"18315","3845","8437","metabosignal"
"18316","4893","8437","metabosignal"
"18317","6237","8437","metabosignal"
"18318","22800","8831","metabosignal"
"18319","22808","8831","metabosignal"
"18320","3265","8831","metabosignal"
"18321","3845","8831","metabosignal"
"18322","4893","8831","metabosignal"
"18323","6237","8831","metabosignal"
"18324","22800","9462","metabosignal"
"18325","22808","9462","metabosignal"
"18326","3265","9462","metabosignal"
"18327","3845","9462","metabosignal"
"18328","4893","9462","metabosignal"
"18329","6237","9462","metabosignal"
"18330","387","C05981","metabosignal"
"18331","387","5337","metabosignal"
"18332","5338","387","metabosignal"
"18333","5566","387","metabosignal"
"18334","5567","387","metabosignal"
"18335","387","5568","metabosignal"
"18336","387","2768","metabosignal"
"18337","387","7048","metabosignal"
"18338","387","5879","metabosignal"
"18339","387","5880","metabosignal"
"18340","387","5881","metabosignal"
"18341","5599","387","metabosignal"
"18342","5601","387","metabosignal"
"18343","5602","387","metabosignal"
"18344","4301","5906","metabosignal"
"18345","4301","5908","metabosignal"
"18346","4301","22800","metabosignal"
"18347","22808","4301","metabosignal"
"18348","3265","4301","metabosignal"
"18349","3845","4301","metabosignal"
"18350","4301","4893","metabosignal"
"18351","4301","6237","metabosignal"
"18352","83593","5906","metabosignal"
"18353","83593","5908","metabosignal"
"18354","22800","83593","metabosignal"
"18355","22808","83593","metabosignal"
"18356","3265","83593","metabosignal"
"18357","3845","83593","metabosignal"
"18358","83593","4893","metabosignal"
"18359","83593","6237","metabosignal"
"18360","6789","83593","metabosignal"
"18361","22800","11186","metabosignal"
"18362","22808","11186","metabosignal"
"18363","3265","11186","metabosignal"
"18364","3845","11186","metabosignal"
"18365","11186","4893","metabosignal"
"18366","11186","6237","metabosignal"
"18367","11186","6788","metabosignal"
"18368","6789","11186","metabosignal"
"18369","11186","7074","metabosignal"
"18370","83593","11186","metabosignal"
"18371","5906","9771","metabosignal"
"18372","5908","9771","metabosignal"
"18373","22800","9771","metabosignal"
"18374","22808","9771","metabosignal"
"18375","3265","9771","metabosignal"
"18376","3845","9771","metabosignal"
"18377","4893","9771","metabosignal"
"18378","6237","9771","metabosignal"
"18379","382","C05981","metabosignal"
"18380","382","5337","metabosignal"
"18381","5338","382","metabosignal"
"18382","382","5879","metabosignal"
"18383","382","10928","metabosignal"
"18384","2902","C00076","metabosignal"
"18385","5566","2902","metabosignal"
"18386","5567","2902","metabosignal"
"18387","2902","5568","metabosignal"
"18388","C00076","2903","metabosignal"
"18389","5566","2903","metabosignal"
"18390","5567","2903","metabosignal"
"18391","5568","2903","metabosignal"
"18392","4842","163688","metabosignal"
"18393","4843","163688","metabosignal"
"18394","5136","163688","metabosignal"
"18395","5153","163688","metabosignal"
"18396","5137","163688","metabosignal"
"18397","107","163688","metabosignal"
"18398","108","163688","metabosignal"
"18399","109","163688","metabosignal"
"18400","196883","163688","metabosignal"
"18401","111","163688","metabosignal"
"18402","112","163688","metabosignal"
"18403","113","163688","metabosignal"
"18404","114","163688","metabosignal"
"18405","115","163688","metabosignal"
"18406","5834","163688","metabosignal"
"18407","5336","163688","metabosignal"
"18408","5335","163688","metabosignal"
"18409","5923","163688","metabosignal"
"18410","5924","163688","metabosignal"
"18411","C00076","163688","metabosignal"
"18412","5566","163688","metabosignal"
"18413","5567","163688","metabosignal"
